date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:34	121966/121966	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:28%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65320	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share69e8.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:35	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:34:34%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65320	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.5c04ffb.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:35	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R2M6LTRMOZDF	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index4d58.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:36	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:34:34%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65320&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/index1417.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:37	5070/5070	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262079d3e-13ce%22	https://forum.bc.game/uploads/monthly_2022_02/2_Rookie.svg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_02/2_Rookie.svg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:37	0/0	---M--	301	error ('Moved%20Permanently')		date:Sun,%2021%20Aug%202022%2017:34:36%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65320	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index3eea.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:39	42282/42282	---M--	200	added ('OK')	image/jpeg	etag:%2262fd7313-b42f%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-18-04-29-49-876_com.android.chrome.jpg.6e7e032866c2c392c516a4fd2af17d57.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-18-04-29-49-876_com.android.chrome.jpg.6e7e032866c2c392c516a4fd2af17d57.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:40	137164/137164	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:39%20GMT	https://forum.bc.game/profile/53384-jee/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/53384-jee/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:34:39%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65321	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.5c34d4e.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:41	52059/52059	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:40%20GMT	https://forum.bc.game/profile/105687-calmboy/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/105687-calmboy/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:42	0/0	---M--	301	error ('Moved%20Permanently')		date:Sun,%2021%20Aug%202022%2017:34:41%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65321	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index9c39.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:42	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R2MHNRD4N9CJ	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index540f.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:43	210875/210875	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:42%20GMT	https://forum.bc.game/profile/105687-calmboy/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/105687-calmboy/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:43	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:34:42%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65321	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.5c5319d.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:43	121992/121992	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:41%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65321	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share4d4e.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:43	849/849	---M--	200	added ('OK')	image/png	etag:%22628c3e52-65a%22	https://forum.bc.game/uploads/monthly_2022_05/bc.game-2.thumb.png.85c8671f941a2cc54452b9cde122061c.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_05/bc.game-2.thumb.png.85c8671f941a2cc54452b9cde122061c.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:34:42%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65322	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.5c77a44.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:44	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:34:43%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65321&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/indexe2d4.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:49	205525/205525	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:45%20GMT	https://forum.bc.game/profile/105687-calmboy/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/105687-calmboy/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:49	52418/52418	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:47%20GMT	https://forum.bc.game/profile/116215-sison/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/116215-sison/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:49	105208/105208	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:48%20GMT	https://forum.bc.game/profile/116215-sison/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/116215-sison/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:49	121977/121977	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:45%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65322	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share7a44.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:50	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:34:49%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65322	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.5c9e7bf.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:50	18683/18683	---M--	200	added ('OK')	image/png	etag:%2262afe8b2-5a3a%22	https://forum.bc.game/uploads/monthly_2022_06/imported-photo-122654.thumb.png.1525273e647772227300263275650f28.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_06/imported-photo-122654.thumb.png.1525273e647772227300263275650f28.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:50	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:34:50%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65322&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/index92c0.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:50	43417/43417	---M--	200	added ('OK')	image/jpeg	etag:%2262fd7c9e-a999%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-18-07-40-05-94.jpg.129e210763371a8be997cf85826ad348.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-18-07-40-05-94.jpg.129e210763371a8be997cf85826ad348.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:34:50%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65325	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.5cc15d6.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:52	0/0	---M--	301	error ('Moved%20Permanently')		date:Sun,%2021%20Aug%202022%2017:34:51%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65322	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index9d93.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:58	136017/136017	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:55%20GMT	https://forum.bc.game/profile/116215-sison/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/116215-sison/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:58	50747/50747	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:55%20GMT	https://forum.bc.game/profile/122654-johnydep/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/122654-johnydep/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:58	95483/95483	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:55%20GMT	https://forum.bc.game/profile/122654-johnydep/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/122654-johnydep/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:58	121983/121983	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:34:52%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65325	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share15d6.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:58	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:34:58%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65325	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.5ce304d.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:59	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R2OYSHBIRY1F	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index6bd1.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:59	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:34:58%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65325&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/index0085.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:59	4058/4058	---M--	200	added ('OK')	image/jpeg	etag:%225e60ba88-10ab%22	https://forum.bc.game/uploads/monthly_2020_03/imported-photo-4773.thumb.jpeg.1db351cc8ad52905e75eeff97b5fed09.jpeg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2020_03/imported-photo-4773.thumb.jpeg.1db351cc8ad52905e75eeff97b5fed09.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:59	1815/1815	---M--	200	added ('OK')	image/png	etag:%2261615546-e6d%22	https://bc.game/coin/AMPL.black.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/coin/AMPL.black.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:04:59	44675/44675	---M--	200	added ('OK')	image/jpeg	etag:%2262fd7e65-ae83%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_20220818_074829.jpg.4ac5ffe2fe10308f9e708a2aedcd0a63.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_20220818_074829.jpg.4ac5ffe2fe10308f9e708a2aedcd0a63.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:02	41499/41499	---M--	200	added ('OK')	image/jpeg	etag:%2262fe28ff-a21b%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_20220818_195536.jpg.4e8c153fede79eb504a9fafa758ddb0b.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_20220818_195536.jpg.4e8c153fede79eb504a9fafa758ddb0b.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:02	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2021%20Aug%202022%2017:35:00%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65325	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index2659.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:05	44187/44187	---M--	200	added ('OK')	image/jpeg	etag:%22630038f8-ac9b%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_20220820_092754.jpg.b572b8b405c7a004925d61a58f9c000b.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_20220820_092754.jpg.b572b8b405c7a004925d61a58f9c000b.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:05	91731/91731	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:35:03%20GMT	https://forum.bc.game/profile/122654-johnydep/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/122654-johnydep/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:05	16867/16867	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:35:04%20GMT	https://forum.bc.game/profile/4773-%f0%9f%8c%b8nica19%f0%9f%87%b5%f0%9f%87%ad/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/4773-%f0%9f%8c%b8nica19%f0%9f%87%b5%f0%9f%87%ad/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:35:05%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65326	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.5d4f7b7.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:06	10274/10274	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:35:05%20GMT	https://forum.bc.game/profile/4773-%f0%9f%8c%b8nica19%f0%9f%87%b5%f0%9f%87%ad/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/4773-%f0%9f%8c%b8nica19%f0%9f%87%b5%f0%9f%87%ad/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:06	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R2PHQJ54CH77	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/indexd147.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:06	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R3YJ8KQZ3KSZ	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index2f08.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:08	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R7U2OUW7QZV7	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/indexa65a.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:08	121977/121977	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:35:06%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65326	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/sharef7b7.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:08	0/0	---M--	301	error ('Moved%20Permanently')	%90%c7%9c%05	date:Sun,%2021%20Aug%202022%2017:35:07%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65326	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index80d2.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:09	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:35:08%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65326	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.5d64d65.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:09	27291/27291	---M--	200	added ('OK')	image/png	etag:%2262ad71d4-787c%22	https://forum.bc.game/uploads/monthly_2022_06/imported-photo-122200.thumb.png.5df034cd95c4536e87f47ce58dea65eb.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_06/imported-photo-122200.thumb.png.5df034cd95c4536e87f47ce58dea65eb.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:10	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:35:09%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65326&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/indexe74a.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:10	1148/1148	---M--	200	added ('OK')	image/png	etag:%2262451ee2-47c%22	https://twemoji.maxcdn.com/2/72x72/1f970.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twemoji.maxcdn.com/2/72x72/1f970.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:11	18492/18492	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:35:11%20GMT	https://forum.bc.game/profile/4773-%f0%9f%8c%b8nica19%f0%9f%87%b5%f0%9f%87%ad/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/4773-%f0%9f%8c%b8nica19%f0%9f%87%b5%f0%9f%87%ad/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:12	978/978	---M--	200	added ('OK')	image/png	etag:%2262451ee2-3d2%22	https://twemoji.maxcdn.com/2/72x72/1f60d.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twemoji.maxcdn.com/2/72x72/1f60d.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:13	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sun,%2021%20Aug%202022%2017:35:12%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65327	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/indexef1d.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:14	51688/51688	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:35:13%20GMT	https://forum.bc.game/profile/122200-edna5/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/122200-edna5/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:14	1030/1030	---M--	200	added ('OK')	image/png	etag:%2262451ee2-406%22	https://twemoji.maxcdn.com/2/72x72/1f618.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twemoji.maxcdn.com/2/72x72/1f618.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:14	1175/1175	---M--	200	added ('OK')	image/png	etag:%2262451ee2-497%22	https://twemoji.maxcdn.com/2/72x72/1f929.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twemoji.maxcdn.com/2/72x72/1f929.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:15	43106/43106	---M--	200	added ('OK')	image/jpeg	etag:%2262fd810e-a862%22	https://forum.bc.game/uploads/monthly_2022_08/nolimitwin.jpg.e3768c9be5a28fd050997cb303b332bb.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/nolimitwin.jpg.e3768c9be5a28fd050997cb303b332bb.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
23:05:16	41189/41189	---M--	200	added ('OK')	image/jpeg	etag:%2262fde828-ac89%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-18-15-18-59-46.jpg.d75276317db1134929cba294e9019aea.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-18-15-18-59-46.jpg.d75276317db1134929cba294e9019aea.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/)
